,tradeDate,secID,ticker,exchangeCD,tradeAbbrName,STflg
4652,2016-05-17,000617.XSHE,000617,XSHE,*ST济柴,*ST
4653,2016-05-18,000617.XSHE,000617,XSHE,*ST济柴,*ST
4654,2016-05-19,000617.XSHE,000617,XSHE,*ST济柴,*ST
4655,2016-05-20,000617.XSHE,000617,XSHE,*ST济柴,*ST
4656,2016-05-23,000617.XSHE,000617,XSHE,*ST济柴,*ST
4657,2016-05-24,000617.XSHE,000617,XSHE,*ST济柴,*ST
4658,2016-05-25,000617.XSHE,000617,XSHE,*ST济柴,*ST
4659,2016-05-26,000617.XSHE,000617,XSHE,*ST济柴,*ST
4660,2016-05-27,000617.XSHE,000617,XSHE,*ST济柴,*ST
4661,2016-05-30,000617.XSHE,000617,XSHE,*ST济柴,*ST
4662,2016-05-31,000617.XSHE,000617,XSHE,*ST济柴,*ST
4663,2016-06-01,000617.XSHE,000617,XSHE,*ST济柴,*ST
4664,2016-06-02,000617.XSHE,000617,XSHE,*ST济柴,*ST
4665,2016-06-03,000617.XSHE,000617,XSHE,*ST济柴,*ST
4666,2016-06-06,000617.XSHE,000617,XSHE,*ST济柴,*ST
4667,2016-06-07,000617.XSHE,000617,XSHE,*ST济柴,*ST
4668,2016-06-08,000617.XSHE,000617,XSHE,*ST济柴,*ST
4669,2016-06-13,000617.XSHE,000617,XSHE,*ST济柴,*ST
4670,2016-06-14,000617.XSHE,000617,XSHE,*ST济柴,*ST
4671,2016-06-15,000617.XSHE,000617,XSHE,*ST济柴,*ST
4672,2016-06-16,000617.XSHE,000617,XSHE,*ST济柴,*ST
4673,2016-06-17,000617.XSHE,000617,XSHE,*ST济柴,*ST
4674,2016-06-20,000617.XSHE,000617,XSHE,*ST济柴,*ST
4675,2016-06-21,000617.XSHE,000617,XSHE,*ST济柴,*ST
4676,2016-06-22,000617.XSHE,000617,XSHE,*ST济柴,*ST
4677,2016-06-23,000617.XSHE,000617,XSHE,*ST济柴,*ST
4678,2016-06-24,000617.XSHE,000617,XSHE,*ST济柴,*ST
4679,2016-06-27,000617.XSHE,000617,XSHE,*ST济柴,*ST
4680,2016-06-28,000617.XSHE,000617,XSHE,*ST济柴,*ST
4681,2016-06-29,000617.XSHE,000617,XSHE,*ST济柴,*ST
4682,2016-06-30,000617.XSHE,000617,XSHE,*ST济柴,*ST
4683,2016-07-01,000617.XSHE,000617,XSHE,*ST济柴,*ST
4684,2016-07-04,000617.XSHE,000617,XSHE,*ST济柴,*ST
4685,2016-07-05,000617.XSHE,000617,XSHE,*ST济柴,*ST
4686,2016-07-06,000617.XSHE,000617,XSHE,*ST济柴,*ST
4687,2016-07-07,000617.XSHE,000617,XSHE,*ST济柴,*ST
4688,2016-07-08,000617.XSHE,000617,XSHE,*ST济柴,*ST
4689,2016-07-11,000617.XSHE,000617,XSHE,*ST济柴,*ST
4690,2016-07-12,000617.XSHE,000617,XSHE,*ST济柴,*ST
4691,2016-07-13,000617.XSHE,000617,XSHE,*ST济柴,*ST
4692,2016-07-14,000617.XSHE,000617,XSHE,*ST济柴,*ST
4693,2016-07-15,000617.XSHE,000617,XSHE,*ST济柴,*ST
4694,2016-07-18,000617.XSHE,000617,XSHE,*ST济柴,*ST
4695,2016-07-19,000617.XSHE,000617,XSHE,*ST济柴,*ST
4696,2016-07-20,000617.XSHE,000617,XSHE,*ST济柴,*ST
4697,2016-07-21,000617.XSHE,000617,XSHE,*ST济柴,*ST
4698,2016-07-22,000617.XSHE,000617,XSHE,*ST济柴,*ST
4699,2016-07-25,000617.XSHE,000617,XSHE,*ST济柴,*ST
4700,2016-07-26,000617.XSHE,000617,XSHE,*ST济柴,*ST
4701,2016-07-27,000617.XSHE,000617,XSHE,*ST济柴,*ST
4702,2016-07-28,000617.XSHE,000617,XSHE,*ST济柴,*ST
4703,2016-07-29,000617.XSHE,000617,XSHE,*ST济柴,*ST
4704,2016-08-01,000617.XSHE,000617,XSHE,*ST济柴,*ST
4705,2016-08-02,000617.XSHE,000617,XSHE,*ST济柴,*ST
4706,2016-08-03,000617.XSHE,000617,XSHE,*ST济柴,*ST
4707,2016-08-04,000617.XSHE,000617,XSHE,*ST济柴,*ST
4708,2016-08-05,000617.XSHE,000617,XSHE,*ST济柴,*ST
4709,2016-08-08,000617.XSHE,000617,XSHE,*ST济柴,*ST
4710,2016-08-09,000617.XSHE,000617,XSHE,*ST济柴,*ST
4711,2016-08-10,000617.XSHE,000617,XSHE,*ST济柴,*ST
4712,2016-08-11,000617.XSHE,000617,XSHE,*ST济柴,*ST
4713,2016-08-12,000617.XSHE,000617,XSHE,*ST济柴,*ST
4714,2016-08-15,000617.XSHE,000617,XSHE,*ST济柴,*ST
4715,2016-08-16,000617.XSHE,000617,XSHE,*ST济柴,*ST
4716,2016-08-17,000617.XSHE,000617,XSHE,*ST济柴,*ST
4717,2016-08-18,000617.XSHE,000617,XSHE,*ST济柴,*ST
4718,2016-08-19,000617.XSHE,000617,XSHE,*ST济柴,*ST
4719,2016-08-22,000617.XSHE,000617,XSHE,*ST济柴,*ST
4720,2016-08-23,000617.XSHE,000617,XSHE,*ST济柴,*ST
4721,2016-08-24,000617.XSHE,000617,XSHE,*ST济柴,*ST
4722,2016-08-25,000617.XSHE,000617,XSHE,*ST济柴,*ST
4723,2016-08-26,000617.XSHE,000617,XSHE,*ST济柴,*ST
4724,2016-08-29,000617.XSHE,000617,XSHE,*ST济柴,*ST
4725,2016-08-30,000617.XSHE,000617,XSHE,*ST济柴,*ST
4726,2016-08-31,000617.XSHE,000617,XSHE,*ST济柴,*ST
4727,2016-09-01,000617.XSHE,000617,XSHE,*ST济柴,*ST
4728,2016-09-02,000617.XSHE,000617,XSHE,*ST济柴,*ST
4729,2016-09-05,000617.XSHE,000617,XSHE,*ST济柴,*ST
4730,2016-09-06,000617.XSHE,000617,XSHE,*ST济柴,*ST
4731,2016-09-07,000617.XSHE,000617,XSHE,*ST济柴,*ST
4732,2016-09-08,000617.XSHE,000617,XSHE,*ST济柴,*ST
4733,2016-09-09,000617.XSHE,000617,XSHE,*ST济柴,*ST
4734,2016-09-12,000617.XSHE,000617,XSHE,*ST济柴,*ST
4735,2016-09-13,000617.XSHE,000617,XSHE,*ST济柴,*ST
4736,2016-09-14,000617.XSHE,000617,XSHE,*ST济柴,*ST
4737,2016-09-19,000617.XSHE,000617,XSHE,*ST济柴,*ST
4738,2016-09-20,000617.XSHE,000617,XSHE,*ST济柴,*ST
4739,2016-09-21,000617.XSHE,000617,XSHE,*ST济柴,*ST
4740,2016-09-22,000617.XSHE,000617,XSHE,*ST济柴,*ST
4741,2016-09-23,000617.XSHE,000617,XSHE,*ST济柴,*ST
4742,2016-09-26,000617.XSHE,000617,XSHE,*ST济柴,*ST
4743,2016-09-27,000617.XSHE,000617,XSHE,*ST济柴,*ST
4744,2016-09-28,000617.XSHE,000617,XSHE,*ST济柴,*ST
4745,2016-09-29,000617.XSHE,000617,XSHE,*ST济柴,*ST
4746,2016-09-30,000617.XSHE,000617,XSHE,*ST济柴,*ST
4747,2016-10-10,000617.XSHE,000617,XSHE,*ST济柴,*ST
4748,2016-10-11,000617.XSHE,000617,XSHE,*ST济柴,*ST
4749,2016-10-12,000617.XSHE,000617,XSHE,*ST济柴,*ST
4750,2016-10-13,000617.XSHE,000617,XSHE,*ST济柴,*ST
4751,2016-10-14,000617.XSHE,000617,XSHE,*ST济柴,*ST
4752,2016-10-17,000617.XSHE,000617,XSHE,*ST济柴,*ST
4753,2016-10-18,000617.XSHE,000617,XSHE,*ST济柴,*ST
4754,2016-10-19,000617.XSHE,000617,XSHE,*ST济柴,*ST
4755,2016-10-20,000617.XSHE,000617,XSHE,*ST济柴,*ST
4756,2016-10-21,000617.XSHE,000617,XSHE,*ST济柴,*ST
4757,2016-10-24,000617.XSHE,000617,XSHE,*ST济柴,*ST
4758,2016-10-25,000617.XSHE,000617,XSHE,*ST济柴,*ST
4759,2016-10-26,000617.XSHE,000617,XSHE,*ST济柴,*ST
4760,2016-10-27,000617.XSHE,000617,XSHE,*ST济柴,*ST
4761,2016-10-28,000617.XSHE,000617,XSHE,*ST济柴,*ST
4762,2016-10-31,000617.XSHE,000617,XSHE,*ST济柴,*ST
4763,2016-11-01,000617.XSHE,000617,XSHE,*ST济柴,*ST
4764,2016-11-02,000617.XSHE,000617,XSHE,*ST济柴,*ST
4765,2016-11-03,000617.XSHE,000617,XSHE,*ST济柴,*ST
4766,2016-11-04,000617.XSHE,000617,XSHE,*ST济柴,*ST
4767,2016-11-07,000617.XSHE,000617,XSHE,*ST济柴,*ST
4768,2016-11-08,000617.XSHE,000617,XSHE,*ST济柴,*ST
4769,2016-11-09,000617.XSHE,000617,XSHE,*ST济柴,*ST
4770,2016-11-10,000617.XSHE,000617,XSHE,*ST济柴,*ST
4771,2016-11-11,000617.XSHE,000617,XSHE,*ST济柴,*ST
4772,2016-11-14,000617.XSHE,000617,XSHE,*ST济柴,*ST
4773,2016-11-15,000617.XSHE,000617,XSHE,*ST济柴,*ST
4774,2016-11-16,000617.XSHE,000617,XSHE,*ST济柴,*ST
4775,2016-11-17,000617.XSHE,000617,XSHE,*ST济柴,*ST
4776,2016-11-18,000617.XSHE,000617,XSHE,*ST济柴,*ST
4777,2016-11-21,000617.XSHE,000617,XSHE,*ST济柴,*ST
4778,2016-11-22,000617.XSHE,000617,XSHE,*ST济柴,*ST
4779,2016-11-23,000617.XSHE,000617,XSHE,*ST济柴,*ST
4780,2016-11-24,000617.XSHE,000617,XSHE,*ST济柴,*ST
4781,2016-11-25,000617.XSHE,000617,XSHE,*ST济柴,*ST
4782,2016-11-28,000617.XSHE,000617,XSHE,*ST济柴,*ST
4783,2016-11-29,000617.XSHE,000617,XSHE,*ST济柴,*ST
4784,2016-11-30,000617.XSHE,000617,XSHE,*ST济柴,*ST
4785,2016-12-01,000617.XSHE,000617,XSHE,*ST济柴,*ST
4786,2016-12-02,000617.XSHE,000617,XSHE,*ST济柴,*ST
4787,2016-12-05,000617.XSHE,000617,XSHE,*ST济柴,*ST
4788,2016-12-06,000617.XSHE,000617,XSHE,*ST济柴,*ST
4789,2016-12-07,000617.XSHE,000617,XSHE,*ST济柴,*ST
4790,2016-12-08,000617.XSHE,000617,XSHE,*ST济柴,*ST
4791,2016-12-09,000617.XSHE,000617,XSHE,*ST济柴,*ST
4792,2016-12-12,000617.XSHE,000617,XSHE,*ST济柴,*ST
4793,2016-12-13,000617.XSHE,000617,XSHE,*ST济柴,*ST
4794,2016-12-14,000617.XSHE,000617,XSHE,*ST济柴,*ST
4795,2016-12-15,000617.XSHE,000617,XSHE,*ST济柴,*ST
4796,2016-12-16,000617.XSHE,000617,XSHE,*ST济柴,*ST
4797,2016-12-19,000617.XSHE,000617,XSHE,*ST济柴,*ST
4798,2016-12-20,000617.XSHE,000617,XSHE,*ST济柴,*ST
4799,2016-12-21,000617.XSHE,000617,XSHE,*ST济柴,*ST
4800,2016-12-22,000617.XSHE,000617,XSHE,*ST济柴,*ST
4801,2016-12-23,000617.XSHE,000617,XSHE,*ST济柴,*ST
4802,2016-12-26,000617.XSHE,000617,XSHE,*ST济柴,*ST
4803,2016-12-27,000617.XSHE,000617,XSHE,*ST济柴,*ST
4804,2016-12-28,000617.XSHE,000617,XSHE,*ST济柴,*ST
4805,2016-12-29,000617.XSHE,000617,XSHE,*ST济柴,*ST
4806,2016-12-30,000617.XSHE,000617,XSHE,*ST济柴,*ST
4807,2017-01-03,000617.XSHE,000617,XSHE,*ST济柴,*ST
4808,2017-01-04,000617.XSHE,000617,XSHE,*ST济柴,*ST
4809,2017-01-05,000617.XSHE,000617,XSHE,*ST济柴,*ST
4810,2017-01-06,000617.XSHE,000617,XSHE,*ST济柴,*ST
4811,2017-01-09,000617.XSHE,000617,XSHE,*ST济柴,*ST
4812,2017-01-10,000617.XSHE,000617,XSHE,*ST济柴,*ST
4813,2017-01-11,000617.XSHE,000617,XSHE,*ST济柴,*ST
4814,2017-01-12,000617.XSHE,000617,XSHE,*ST济柴,*ST
4815,2017-01-13,000617.XSHE,000617,XSHE,*ST济柴,*ST
4816,2016-04-29,000622.XSHE,000622,XSHE,*ST恒立,*ST
4817,2016-05-03,000622.XSHE,000622,XSHE,*ST恒立,*ST
4818,2016-05-04,000622.XSHE,000622,XSHE,*ST恒立,*ST
4819,2016-05-05,000622.XSHE,000622,XSHE,*ST恒立,*ST
4820,2016-05-06,000622.XSHE,000622,XSHE,*ST恒立,*ST
4821,2016-05-09,000622.XSHE,000622,XSHE,*ST恒立,*ST
4822,2016-05-10,000622.XSHE,000622,XSHE,*ST恒立,*ST
4823,2016-05-11,000622.XSHE,000622,XSHE,*ST恒立,*ST
4824,2016-05-12,000622.XSHE,000622,XSHE,*ST恒立,*ST
4825,2016-05-13,000622.XSHE,000622,XSHE,*ST恒立,*ST
4826,2016-05-16,000622.XSHE,000622,XSHE,*ST恒立,*ST
4827,2016-05-17,000622.XSHE,000622,XSHE,*ST恒立,*ST
4828,2016-05-18,000622.XSHE,000622,XSHE,*ST恒立,*ST
4829,2016-05-19,000622.XSHE,000622,XSHE,*ST恒立,*ST
4830,2016-05-20,000622.XSHE,000622,XSHE,*ST恒立,*ST
4831,2016-05-23,000622.XSHE,000622,XSHE,*ST恒立,*ST
4832,2016-05-24,000622.XSHE,000622,XSHE,*ST恒立,*ST
4833,2016-05-25,000622.XSHE,000622,XSHE,*ST恒立,*ST
4834,2016-05-26,000622.XSHE,000622,XSHE,*ST恒立,*ST
4835,2016-05-27,000622.XSHE,000622,XSHE,*ST恒立,*ST
4836,2016-05-30,000622.XSHE,000622,XSHE,*ST恒立,*ST
4837,2016-05-31,000622.XSHE,000622,XSHE,*ST恒立,*ST
4838,2016-06-01,000622.XSHE,000622,XSHE,*ST恒立,*ST
4839,2016-06-02,000622.XSHE,000622,XSHE,*ST恒立,*ST
4840,2016-06-03,000622.XSHE,000622,XSHE,*ST恒立,*ST
4841,2016-06-06,000622.XSHE,000622,XSHE,*ST恒立,*ST
4842,2016-06-07,000622.XSHE,000622,XSHE,*ST恒立,*ST
4843,2016-06-08,000622.XSHE,000622,XSHE,*ST恒立,*ST
4844,2016-06-13,000622.XSHE,000622,XSHE,*ST恒立,*ST
4845,2016-06-14,000622.XSHE,000622,XSHE,*ST恒立,*ST
4846,2016-06-15,000622.XSHE,000622,XSHE,*ST恒立,*ST
4847,2016-06-16,000622.XSHE,000622,XSHE,*ST恒立,*ST
4848,2016-06-17,000622.XSHE,000622,XSHE,*ST恒立,*ST
4849,2016-06-20,000622.XSHE,000622,XSHE,*ST恒立,*ST
4850,2016-06-21,000622.XSHE,000622,XSHE,*ST恒立,*ST
4851,2016-06-22,000622.XSHE,000622,XSHE,*ST恒立,*ST
4852,2016-06-23,000622.XSHE,000622,XSHE,*ST恒立,*ST
4853,2016-06-24,000622.XSHE,000622,XSHE,*ST恒立,*ST
4854,2016-06-27,000622.XSHE,000622,XSHE,*ST恒立,*ST
4855,2016-06-28,000622.XSHE,000622,XSHE,*ST恒立,*ST
4856,2016-06-29,000622.XSHE,000622,XSHE,*ST恒立,*ST
4857,2016-06-30,000622.XSHE,000622,XSHE,*ST恒立,*ST
4858,2016-07-01,000622.XSHE,000622,XSHE,*ST恒立,*ST
4859,2016-07-04,000622.XSHE,000622,XSHE,*ST恒立,*ST
4860,2016-07-05,000622.XSHE,000622,XSHE,*ST恒立,*ST
4861,2016-07-06,000622.XSHE,000622,XSHE,*ST恒立,*ST
4862,2016-07-07,000622.XSHE,000622,XSHE,*ST恒立,*ST
4863,2016-07-08,000622.XSHE,000622,XSHE,*ST恒立,*ST
4864,2016-07-11,000622.XSHE,000622,XSHE,*ST恒立,*ST
4865,2016-07-12,000622.XSHE,000622,XSHE,*ST恒立,*ST
4866,2016-07-13,000622.XSHE,000622,XSHE,*ST恒立,*ST
4867,2016-07-14,000622.XSHE,000622,XSHE,*ST恒立,*ST
4868,2016-07-15,000622.XSHE,000622,XSHE,*ST恒立,*ST
4869,2016-07-18,000622.XSHE,000622,XSHE,*ST恒立,*ST
4870,2016-07-19,000622.XSHE,000622,XSHE,*ST恒立,*ST
4871,2016-07-20,000622.XSHE,000622,XSHE,*ST恒立,*ST
4872,2016-07-21,000622.XSHE,000622,XSHE,*ST恒立,*ST
4873,2016-07-22,000622.XSHE,000622,XSHE,*ST恒立,*ST
4874,2016-07-25,000622.XSHE,000622,XSHE,*ST恒立,*ST
4875,2016-07-26,000622.XSHE,000622,XSHE,*ST恒立,*ST
4876,2016-07-27,000622.XSHE,000622,XSHE,*ST恒立,*ST
4877,2016-07-28,000622.XSHE,000622,XSHE,*ST恒立,*ST
4878,2016-07-29,000622.XSHE,000622,XSHE,*ST恒立,*ST
4879,2016-08-01,000622.XSHE,000622,XSHE,*ST恒立,*ST
4880,2016-08-02,000622.XSHE,000622,XSHE,*ST恒立,*ST
4881,2016-08-03,000622.XSHE,000622,XSHE,*ST恒立,*ST
4882,2016-08-04,000622.XSHE,000622,XSHE,*ST恒立,*ST
4883,2016-08-05,000622.XSHE,000622,XSHE,*ST恒立,*ST
4884,2016-08-08,000622.XSHE,000622,XSHE,*ST恒立,*ST
4885,2016-08-09,000622.XSHE,000622,XSHE,*ST恒立,*ST
4886,2016-08-10,000622.XSHE,000622,XSHE,*ST恒立,*ST
4887,2016-08-11,000622.XSHE,000622,XSHE,*ST恒立,*ST
4888,2016-08-12,000622.XSHE,000622,XSHE,*ST恒立,*ST
4889,2016-08-15,000622.XSHE,000622,XSHE,*ST恒立,*ST
4890,2016-08-16,000622.XSHE,000622,XSHE,*ST恒立,*ST
4891,2016-08-17,000622.XSHE,000622,XSHE,*ST恒立,*ST
4892,2016-08-18,000622.XSHE,000622,XSHE,*ST恒立,*ST
4893,2016-08-19,000622.XSHE,000622,XSHE,*ST恒立,*ST
4894,2016-08-22,000622.XSHE,000622,XSHE,*ST恒立,*ST
4895,2016-08-23,000622.XSHE,000622,XSHE,*ST恒立,*ST
4896,2016-08-24,000622.XSHE,000622,XSHE,*ST恒立,*ST
4897,2016-08-25,000622.XSHE,000622,XSHE,*ST恒立,*ST
4898,2016-08-26,000622.XSHE,000622,XSHE,*ST恒立,*ST
4899,2016-08-29,000622.XSHE,000622,XSHE,*ST恒立,*ST
4900,2016-08-30,000622.XSHE,000622,XSHE,*ST恒立,*ST
4901,2016-08-31,000622.XSHE,000622,XSHE,*ST恒立,*ST
4902,2016-09-01,000622.XSHE,000622,XSHE,*ST恒立,*ST
4903,2016-09-02,000622.XSHE,000622,XSHE,*ST恒立,*ST
4904,2016-09-05,000622.XSHE,000622,XSHE,*ST恒立,*ST
4905,2016-09-06,000622.XSHE,000622,XSHE,*ST恒立,*ST
4906,2016-09-07,000622.XSHE,000622,XSHE,*ST恒立,*ST
4907,2016-09-08,000622.XSHE,000622,XSHE,*ST恒立,*ST
4908,2016-09-09,000622.XSHE,000622,XSHE,*ST恒立,*ST
4909,2016-09-12,000622.XSHE,000622,XSHE,*ST恒立,*ST
4910,2016-09-13,000622.XSHE,000622,XSHE,*ST恒立,*ST
4911,2016-09-14,000622.XSHE,000622,XSHE,*ST恒立,*ST
4912,2016-09-19,000622.XSHE,000622,XSHE,*ST恒立,*ST
4913,2016-09-20,000622.XSHE,000622,XSHE,*ST恒立,*ST
4914,2016-09-21,000622.XSHE,000622,XSHE,*ST恒立,*ST
4915,2016-09-22,000622.XSHE,000622,XSHE,*ST恒立,*ST
4916,2016-09-23,000622.XSHE,000622,XSHE,*ST恒立,*ST
4917,2016-09-26,000622.XSHE,000622,XSHE,*ST恒立,*ST
4918,2016-09-27,000622.XSHE,000622,XSHE,*ST恒立,*ST
4919,2016-09-28,000622.XSHE,000622,XSHE,*ST恒立,*ST
4920,2016-09-29,000622.XSHE,000622,XSHE,*ST恒立,*ST
4921,2016-09-30,000622.XSHE,000622,XSHE,*ST恒立,*ST
4922,2016-10-10,000622.XSHE,000622,XSHE,*ST恒立,*ST
4923,2016-10-11,000622.XSHE,000622,XSHE,*ST恒立,*ST
4924,2016-10-12,000622.XSHE,000622,XSHE,*ST恒立,*ST
4925,2016-10-13,000622.XSHE,000622,XSHE,*ST恒立,*ST
4926,2016-10-14,000622.XSHE,000622,XSHE,*ST恒立,*ST
4927,2016-10-17,000622.XSHE,000622,XSHE,*ST恒立,*ST
4928,2016-10-18,000622.XSHE,000622,XSHE,*ST恒立,*ST
4929,2016-10-19,000622.XSHE,000622,XSHE,*ST恒立,*ST
4930,2016-10-20,000622.XSHE,000622,XSHE,*ST恒立,*ST
4931,2016-10-21,000622.XSHE,000622,XSHE,*ST恒立,*ST
4932,2016-10-24,000622.XSHE,000622,XSHE,*ST恒立,*ST
4933,2016-10-25,000622.XSHE,000622,XSHE,*ST恒立,*ST
4934,2016-10-26,000622.XSHE,000622,XSHE,*ST恒立,*ST
4935,2016-10-27,000622.XSHE,000622,XSHE,*ST恒立,*ST
4936,2016-10-28,000622.XSHE,000622,XSHE,*ST恒立,*ST
4937,2016-10-31,000622.XSHE,000622,XSHE,*ST恒立,*ST
4938,2016-11-01,000622.XSHE,000622,XSHE,*ST恒立,*ST
4939,2016-11-02,000622.XSHE,000622,XSHE,*ST恒立,*ST
4940,2016-11-03,000622.XSHE,000622,XSHE,*ST恒立,*ST
4941,2016-11-04,000622.XSHE,000622,XSHE,*ST恒立,*ST
4942,2016-11-07,000622.XSHE,000622,XSHE,*ST恒立,*ST
4943,2016-11-08,000622.XSHE,000622,XSHE,*ST恒立,*ST
4944,2016-11-09,000622.XSHE,000622,XSHE,*ST恒立,*ST
4945,2016-11-10,000622.XSHE,000622,XSHE,*ST恒立,*ST
4946,2016-11-11,000622.XSHE,000622,XSHE,*ST恒立,*ST
4947,2016-11-14,000622.XSHE,000622,XSHE,*ST恒立,*ST
4948,2016-11-15,000622.XSHE,000622,XSHE,*ST恒立,*ST
4949,2016-11-16,000622.XSHE,000622,XSHE,*ST恒立,*ST
4950,2016-11-17,000622.XSHE,000622,XSHE,*ST恒立,*ST
4951,2016-11-18,000622.XSHE,000622,XSHE,*ST恒立,*ST
4952,2016-11-21,000622.XSHE,000622,XSHE,*ST恒立,*ST
4953,2016-11-22,000622.XSHE,000622,XSHE,*ST恒立,*ST
4954,2016-11-23,000622.XSHE,000622,XSHE,*ST恒立,*ST
4955,2016-11-24,000622.XSHE,000622,XSHE,*ST恒立,*ST
4956,2016-11-25,000622.XSHE,000622,XSHE,*ST恒立,*ST
4957,2016-11-28,000622.XSHE,000622,XSHE,*ST恒立,*ST
4958,2016-11-29,000622.XSHE,000622,XSHE,*ST恒立,*ST
4959,2016-11-30,000622.XSHE,000622,XSHE,*ST恒立,*ST
4960,2016-12-01,000622.XSHE,000622,XSHE,*ST恒立,*ST
4961,2016-12-02,000622.XSHE,000622,XSHE,*ST恒立,*ST
4962,2016-12-05,000622.XSHE,000622,XSHE,*ST恒立,*ST
4963,2016-12-06,000622.XSHE,000622,XSHE,*ST恒立,*ST
4964,2016-12-07,000622.XSHE,000622,XSHE,*ST恒立,*ST
4965,2016-12-08,000622.XSHE,000622,XSHE,*ST恒立,*ST
4966,2016-12-09,000622.XSHE,000622,XSHE,*ST恒立,*ST
4967,2016-12-12,000622.XSHE,000622,XSHE,*ST恒立,*ST
4968,2016-12-13,000622.XSHE,000622,XSHE,*ST恒立,*ST
4969,2016-12-14,000622.XSHE,000622,XSHE,*ST恒立,*ST
4970,2016-12-15,000622.XSHE,000622,XSHE,*ST恒立,*ST
4971,2016-12-16,000622.XSHE,000622,XSHE,*ST恒立,*ST
4972,2016-12-19,000622.XSHE,000622,XSHE,*ST恒立,*ST
4973,2016-12-20,000622.XSHE,000622,XSHE,*ST恒立,*ST
4974,2016-12-21,000622.XSHE,000622,XSHE,*ST恒立,*ST
4975,2016-12-22,000622.XSHE,000622,XSHE,*ST恒立,*ST
4976,2016-12-23,000622.XSHE,000622,XSHE,*ST恒立,*ST
4977,2016-12-26,000622.XSHE,000622,XSHE,*ST恒立,*ST
4978,2016-12-27,000622.XSHE,000622,XSHE,*ST恒立,*ST
4979,2016-12-28,000622.XSHE,000622,XSHE,*ST恒立,*ST
4980,2016-12-29,000622.XSHE,000622,XSHE,*ST恒立,*ST
4981,2016-12-30,000622.XSHE,000622,XSHE,*ST恒立,*ST
4982,2017-01-03,000622.XSHE,000622,XSHE,*ST恒立,*ST
4983,2017-01-04,000622.XSHE,000622,XSHE,*ST恒立,*ST
4984,2017-01-05,000622.XSHE,000622,XSHE,*ST恒立,*ST
4985,2017-01-06,000622.XSHE,000622,XSHE,*ST恒立,*ST
4986,2017-01-09,000622.XSHE,000622,XSHE,*ST恒立,*ST
4987,2017-01-10,000622.XSHE,000622,XSHE,*ST恒立,*ST
4988,2017-01-11,000622.XSHE,000622,XSHE,*ST恒立,*ST
4989,2017-01-12,000622.XSHE,000622,XSHE,*ST恒立,*ST
4990,2017-01-13,000622.XSHE,000622,XSHE,*ST恒立,*ST
4991,2017-01-16,000622.XSHE,000622,XSHE,*ST恒立,*ST
4992,2017-01-17,000622.XSHE,000622,XSHE,*ST恒立,*ST
4993,2017-01-18,000622.XSHE,000622,XSHE,*ST恒立,*ST
4994,2017-01-19,000622.XSHE,000622,XSHE,*ST恒立,*ST
4995,2017-01-20,000622.XSHE,000622,XSHE,*ST恒立,*ST
4996,2017-01-23,000622.XSHE,000622,XSHE,*ST恒立,*ST
4997,2017-01-24,000622.XSHE,000622,XSHE,*ST恒立,*ST
4998,2017-01-25,000622.XSHE,000622,XSHE,*ST恒立,*ST
4999,2017-01-26,000622.XSHE,000622,XSHE,*ST恒立,*ST
5000,2017-02-03,000622.XSHE,000622,XSHE,*ST恒立,*ST
5001,2017-02-06,000622.XSHE,000622,XSHE,*ST恒立,*ST
5002,2017-02-07,000622.XSHE,000622,XSHE,*ST恒立,*ST
5003,2017-02-08,000622.XSHE,000622,XSHE,*ST恒立,*ST
5004,2017-02-09,000622.XSHE,000622,XSHE,*ST恒立,*ST
5005,2017-02-10,000622.XSHE,000622,XSHE,*ST恒立,*ST
5006,2017-02-13,000622.XSHE,000622,XSHE,*ST恒立,*ST
5007,2017-02-14,000622.XSHE,000622,XSHE,*ST恒立,*ST
5008,2017-02-15,000622.XSHE,000622,XSHE,*ST恒立,*ST
5009,2017-02-16,000622.XSHE,000622,XSHE,*ST恒立,*ST
5010,2017-02-17,000622.XSHE,000622,XSHE,*ST恒立,*ST
5011,2017-02-20,000622.XSHE,000622,XSHE,*ST恒立,*ST
5012,2017-02-21,000622.XSHE,000622,XSHE,*ST恒立,*ST
5013,2017-02-22,000622.XSHE,000622,XSHE,*ST恒立,*ST
5014,2017-02-23,000622.XSHE,000622,XSHE,*ST恒立,*ST
5015,2017-02-24,000622.XSHE,000622,XSHE,*ST恒立,*ST
5016,2017-02-27,000622.XSHE,000622,XSHE,*ST恒立,*ST
5017,2017-02-28,000622.XSHE,000622,XSHE,*ST恒立,*ST
5018,2017-03-01,000622.XSHE,000622,XSHE,*ST恒立,*ST
5019,2017-03-02,000622.XSHE,000622,XSHE,*ST恒立,*ST
5020,2017-03-03,000622.XSHE,000622,XSHE,*ST恒立,*ST
5021,2017-03-06,000622.XSHE,000622,XSHE,*ST恒立,*ST
5022,2017-03-07,000622.XSHE,000622,XSHE,*ST恒立,*ST
5023,2017-03-08,000622.XSHE,000622,XSHE,*ST恒立,*ST
5024,2017-03-09,000622.XSHE,000622,XSHE,*ST恒立,*ST
5025,2017-03-10,000622.XSHE,000622,XSHE,*ST恒立,*ST
5026,2017-03-13,000622.XSHE,000622,XSHE,*ST恒立,*ST
5027,2017-03-14,000622.XSHE,000622,XSHE,*ST恒立,*ST
5028,2017-03-15,000622.XSHE,000622,XSHE,*ST恒立,*ST
