mktime,interests,profit,value,daily_value,all_profit,close_profit,prosition_profit,settle_available_cash,position_cost,fee,retrace,value_chg,log_chg,last_profit,max_profit
20170929,406001.94,-963.83,1.02,1.0,-963.83,-809.72,-40.0,399076.17,2635.0,114.11,-8.04,-0.0024,0.0024,6965.77,41485.55
20171009,405756.43,-245.51,1.01,1.0,-245.51,0.0,-27.15,399781.63,140442.78,218.37,-8.09,-0.0006,0.0006,6001.94,41485.55
20171010,408429.06,2672.64,1.02,1.01,2672.64,269.01,2613.68,400058.96,101263.09,210.05,-7.49,0.0066,-0.0066,5756.43,41485.55
20171011,406466.74,-1962.32,1.02,1.0,-1962.32,-566.46,-1297.07,399334.74,102285.16,98.8,-7.93,-0.0048,0.0048,8429.06,41485.55
20171012,404282.22,-2184.51,1.01,0.99,-2184.51,-2113.21,124.76,397690.72,67683.58,196.07,-8.43,-0.0054,0.0054,6466.74,41485.55
20171013,405899.93,1617.71,1.01,1.0,1617.71,1548.29,212.6,401405.11,39467.35,143.18,-8.06,0.004,-0.004,4282.22,41485.55
20171016,406409.68,509.75,1.02,1.0,509.75,-575.74,1295.28,399214.47,83118.17,209.79,-7.94,0.0013,-0.0013,5899.93,41485.55
20171017,409319.79,2910.11,1.02,1.01,2910.11,2881.19,299.4,402610.71,28024.38,270.48,-7.29,0.0072,-0.0072,6409.68,41485.55
20171018,408378.45,-941.33,1.02,1.0,-941.33,269.46,-1069.06,400127.73,35570.16,141.73,-7.5,-0.0023,0.0023,9319.79,41485.55
20171019,407106.45,-1272.0,1.02,1.0,-1272.0,-1236.6,148.15,398579.84,67222.52,183.56,-7.79,-0.0031,0.0031,8378.45,41485.55
20171020,405856.23,-1250.22,1.01,1.0,-1250.22,-1042.06,-103.91,398853.69,43577.75,104.25,-8.07,-0.0031,0.0031,7106.45,41485.55
20171023,405869.14,12.91,1.01,1.0,12.91,-74.15,226.36,399786.54,82383.89,139.31,-8.07,0.0,-0.0,5856.23,41485.55
20171024,405087.33,-781.8,1.01,1.0,-781.8,-276.58,-399.44,399617.63,57449.89,105.79,-8.24,-0.0019,0.0019,5869.14,41485.55
20171025,404430.19,-657.15,1.01,1.0,-657.15,-709.71,151.62,399191.23,66848.52,99.06,-8.39,-0.0016,0.0016,5087.33,41485.55
20171026,404498.61,68.42,1.01,1.0,68.42,921.21,-634.23,400702.65,102767.69,218.56,-8.38,0.0002,-0.0002,4430.19,41485.55
20171027,407189.8,2691.19,1.02,1.01,2691.19,3839.73,-881.09,403572.28,65039.93,267.45,-7.77,0.0067,-0.0067,4498.61,41485.55
20171030,402602.98,-4586.81,1.01,0.99,-4586.81,-3635.46,-743.92,396157.11,26747.13,207.43,-8.81,-0.0113,0.0112,7189.8,41485.55
20171031,401876.14,-726.84,1.0,1.0,-726.84,-767.5,112.29,399160.87,4356.71,71.63,-8.97,-0.0018,0.0018,2602.98,41485.55
20171101,401897.43,21.29,1.0,1.0,21.29,0.0,21.29,400000.0,4356.71,0.0,-8.97,0.0001,-0.0001,1876.14,41485.55
20171102,401546.4,-351.03,1.0,1.0,-351.03,-55.11,-224.73,399873.7,36304.84,71.19,-9.05,-0.0009,0.0009,1897.43,41485.55
20171103,401834.11,287.71,1.0,1.0,287.71,277.18,108.35,400179.36,19472.48,97.82,-8.98,0.0007,-0.0007,1546.4,41485.55
20171106,402239.46,405.35,1.01,1.0,405.35,415.36,40.42,400364.93,15529.51,50.43,-8.89,0.001,-0.001,1834.11,41485.55
20171107,402057.35,-182.11,1.01,1.0,-182.11,-215.32,102.35,399715.54,18639.8,69.14,-8.93,-0.0005,0.0005,2239.46,41485.55
20171108,402276.01,218.66,1.01,1.0,218.66,425.16,-156.22,400374.88,27710.65,50.28,-8.88,0.0005,-0.0005,2057.35,41485.55
20171109,402684.12,408.1,1.01,1.0,408.1,-168.14,713.18,399694.92,79002.11,136.94,-8.79,0.001,-0.001,2276.01,41485.55
20171110,403894.84,1210.73,1.01,1.0,1210.73,1418.16,-33.96,401244.68,23094.91,173.48,-8.51,0.003,-0.003,2684.12,41485.55
20171113,404164.12,269.28,1.01,1.0,269.28,200.41,221.31,400047.97,84596.34,152.44,-8.45,0.0007,-0.0007,3894.84,41485.55
20171114,403669.68,-494.44,1.01,1.0,-494.44,-390.92,62.92,399442.64,64622.81,166.44,-8.57,-0.0012,0.0012,4164.12,41485.55
20171115,400222.36,-3447.33,1.0,0.99,-3447.33,-2631.35,-609.84,397162.51,54019.08,206.14,-9.35,-0.0085,0.0085,3669.68,41485.55
20171116,398542.79,-1679.56,1.0,1.0,-1679.56,-712.67,-820.86,399141.3,23955.93,146.03,-9.73,-0.0042,0.0042,222.36,41485.55
20171117,395803.49,-2739.3,0.99,0.99,-2739.3,-1970.33,-687.29,397947.99,15813.57,81.68,-10.35,-0.0069,0.0068,-1457.21,41485.55
20171120,395821.61,18.12,0.99,1.0,18.12,-343.74,541.36,399476.76,82737.82,179.5,-10.34,0.0,-0.0,-4196.51,41485.55
20171121,393443.5,-2378.11,0.98,0.99,-2378.11,-2702.31,605.64,397016.25,42625.4,281.44,-10.88,-0.006,0.006,-4178.39,41485.55
20171122,394184.83,741.34,0.99,1.0,741.34,524.16,325.91,400415.42,31943.94,108.74,-10.71,0.0019,-0.0019,-6556.5,41485.55
20171123,393455.7,-729.14,0.98,1.0,-729.14,-234.28,-441.53,399712.4,21322.36,53.32,-10.88,-0.0018,0.0018,-5815.17,41485.55
20171124,392768.08,-687.62,0.98,1.0,-687.62,-287.02,-293.85,399606.23,42764.69,106.75,-11.03,-0.0017,0.0017,-6544.3,41485.55
20171127,392377.8,-390.27,0.98,1.0,-390.27,278.63,-494.06,400103.79,32214.42,174.84,-11.12,-0.001,0.001,-7231.92,41485.55
20171128,391901.48,-476.33,0.98,1.0,-476.33,-574.72,177.35,399346.32,26618.87,78.96,-11.23,-0.0012,0.0012,-7622.2,41485.55
20171129,391029.18,-872.29,0.98,1.0,-872.29,-929.62,127.58,399000.13,9004.91,70.25,-11.43,-0.0022,0.0022,-8098.52,41485.55
20171130,390773.11,-256.07,0.98,1.0,-256.07,-66.88,-126.39,399870.32,28030.03,62.8,-11.49,-0.0007,0.0007,-8970.82,41485.55
20171201,389002.82,-1770.29,0.97,1.0,-1770.29,-752.04,-837.37,399067.07,73353.24,180.89,-11.89,-0.0045,0.0045,-9226.89,41485.55
20171204,382498.96,-6503.86,0.96,0.98,-6503.86,-5828.83,-458.56,393954.7,16378.86,216.47,-13.36,-0.0167,0.0166,-10997.18,41485.55
20171205,381318.56,-1180.39,0.95,1.0,-1180.39,-1128.64,0.0,398819.61,0.0,51.75,-13.63,-0.0031,0.0031,-17501.04,41485.55
20171206,382010.92,692.35,0.96,1.0,692.35,0.0,785.3,399907.06,56718.76,92.94,-13.47,0.0018,-0.0018,-18681.44,41485.55
20171207,382541.16,530.24,0.96,1.0,530.24,448.31,125.31,400404.93,54853.03,43.38,-13.35,0.0014,-0.0014,-17989.08,41485.55
20171208,384213.76,1672.61,0.96,1.0,1672.61,254.88,1451.88,400220.72,52990.97,34.16,-12.97,0.0044,-0.0044,-17458.84,41485.55
20171211,387113.03,2899.27,0.97,1.01,2899.27,1178.9,1982.79,400916.48,157649.42,262.42,-12.32,0.0075,-0.0076,-15786.24,41485.55
20171212,384324.19,-2788.84,0.96,0.99,-2788.84,-3150.57,598.4,396612.76,90414.93,236.67,-12.95,-0.0072,0.0072,-12886.97,41485.55
20171213,385843.15,1518.96,0.96,1.0,1518.96,177.19,1411.86,400107.09,103345.11,70.1,-12.6,0.004,-0.004,-15675.81,41485.55
20171214,388509.34,2666.19,0.97,1.01,2666.19,172.48,2541.04,400125.15,109431.33,47.33,-12.0,0.0069,-0.0069,-14156.85,41485.55
20171215,390113.55,1604.22,0.98,1.0,1604.22,319.5,1388.59,400215.63,127955.91,103.87,-11.64,0.0041,-0.0041,-11490.66,41485.55
20171218,390177.06,63.51,0.98,1.0,63.51,33.66,202.11,399861.4,146147.74,172.26,-11.62,0.0002,-0.0002,-9886.45,41485.55
20171219,387202.36,-2974.7,0.97,0.99,-2974.7,-3427.02,705.25,396320.04,62869.09,252.94,-12.3,-0.0076,0.0076,-9822.94,41485.55
20171220,385909.61,-1292.75,0.96,1.0,-1292.75,-868.56,-322.65,399029.9,30134.69,101.54,-12.59,-0.0033,0.0033,-12797.64,41485.55
20171221,385921.4,11.79,0.96,1.0,11.79,-801.56,1021.03,398990.76,80325.32,207.68,-12.59,0.0,-0.0,-14090.39,41485.55
20171222,386001.51,80.11,0.97,1.0,80.11,0.0,166.29,399913.83,126613.89,86.17,-12.57,0.0002,-0.0002,-14078.6,41485.55
20171225,389338.94,3337.43,0.97,1.01,3337.43,3672.79,5.21,403332.22,8265.34,340.57,-11.81,0.0086,-0.0087,-13998.49,41485.55
20171226,389624.91,285.97,0.97,1.0,285.97,79.57,253.29,400032.68,9482.42,46.89,-11.75,0.0007,-0.0007,-10661.06,41485.55
20171227,390550.13,925.22,0.98,1.0,925.22,477.56,559.57,400365.65,53740.86,111.91,-11.54,0.0024,-0.0024,-10375.09,41485.55
20171228,393153.71,2603.58,0.98,1.01,2603.58,1789.44,939.36,401664.22,31306.06,125.22,-10.95,0.0067,-0.0067,-9449.87,41485.55
20171229,392565.5,-588.21,0.98,1.0,-588.21,-265.97,-255.28,399667.07,45913.73,66.96,-11.08,-0.0015,0.0015,-6846.29,41485.55
20180102,392421.57,-143.94,0.98,1.0,-143.94,-1063.13,1027.05,398829.02,65537.3,107.85,-11.11,-0.0004,0.0004,-7434.5,41485.55
20180103,391382.17,-1039.39,0.98,1.0,-1039.39,-764.86,-119.37,399079.98,27211.62,155.16,-11.35,-0.0026,0.0026,-7578.43,41485.55
20180104,390934.1,-448.07,0.98,1.0,-448.07,-110.3,-299.42,399851.35,34898.26,38.35,-11.45,-0.0011,0.0011,-8617.83,41485.55
20180105,391219.82,285.72,0.98,1.0,285.72,479.41,-118.08,400403.8,6732.17,75.61,-11.39,0.0007,-0.0007,-9065.9,41485.55
